"zip","industry","year","all","class1","class2","class3","class4","class5","class6","class7","class8","class9","weighted_all","weighted_class1","weighted_class2","weighted_class3","weighted_class4","weighted_class5","weighted_class6","weighted_class7","weighted_class8","weighted_class9"
10026,"Fine arts schools",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10026,"Fine arts schools",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2005,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2006,5,4,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2007,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2008,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2009,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2010,9,9,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2011,9,9,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2012,10,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2013,11,11,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2014,12,12,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0
10026,"Independent artists, writers, and performers",2015,11,11,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2008,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10026,"Motion picture and video production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2013,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2014,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10026,"Motion picture and video production",2015,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10026,"Musical groups and artists",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Musical groups and artists",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Musical groups and artists",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Musical groups and artists",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2011,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10026,"Theater companies and dinner theaters",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Dance companies",2008,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10027,"Dance companies",2009,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10027,"Dance companies",2010,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10027,"Dance companies",2011,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10027,"Dance companies",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Dance companies",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Dance companies",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Fine arts schools",2005,2,0,0,2,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0
10027,"Fine arts schools",2006,3,1,1,0,1,0,0,0,0,0,39,2,7,0,30,0,0,0,0,0
10027,"Fine arts schools",2007,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10027,"Fine arts schools",2008,3,2,0,1,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
10027,"Fine arts schools",2009,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10027,"Fine arts schools",2010,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
10027,"Fine arts schools",2011,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10027,"Fine arts schools",2012,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10027,"Fine arts schools",2013,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10027,"Fine arts schools",2014,4,2,2,0,0,0,0,0,0,0,18,4,14,0,0,0,0,0,0,0
10027,"Fine arts schools",2015,5,3,1,1,0,0,0,0,0,0,28,6,7,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2005,8,7,1,0,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2006,8,7,0,1,0,0,0,0,0,0,29,14,0,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2007,6,5,0,1,0,0,0,0,0,0,25,10,0,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2008,8,7,0,1,0,0,0,0,0,0,29,14,0,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2009,11,10,0,1,0,0,0,0,0,0,35,20,0,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2010,9,8,0,1,0,0,0,0,0,0,31,16,0,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2011,7,6,1,0,0,0,0,0,0,0,19,12,7,0,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2012,13,11,1,1,0,0,0,0,0,0,44,22,7,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2013,10,8,1,1,0,0,0,0,0,0,38,16,7,15,0,0,0,0,0,0
10027,"Independent artists, writers, and performers",2014,12,10,1,0,1,0,0,0,0,0,57,20,7,0,30,0,0,0,0,0
10027,"Independent artists, writers, and performers",2015,12,11,0,0,1,0,0,0,0,0,52,22,0,0,30,0,0,0,0,0
10027,"Integrated record production/distribution",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Integrated record production/distribution",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2005,5,3,2,0,0,0,0,0,0,0,20,6,14,0,0,0,0,0,0,0
10027,"Motion picture and video production",2006,5,2,2,0,0,1,0,0,0,0,88,4,14,0,0,70,0,0,0,0
10027,"Motion picture and video production",2007,4,3,0,0,1,0,0,0,0,0,36,6,0,0,30,0,0,0,0,0
10027,"Motion picture and video production",2008,5,4,0,0,1,0,0,0,0,0,38,8,0,0,30,0,0,0,0,0
10027,"Motion picture and video production",2009,5,4,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0
10027,"Motion picture and video production",2010,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2012,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2013,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2014,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10027,"Motion picture and video production",2015,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10027,"Museums",2005,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10027,"Museums",2006,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2007,2,1,0,0,0,1,0,0,0,0,72,2,0,0,0,70,0,0,0,0
10027,"Museums",2008,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2009,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2010,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2011,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2012,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2013,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2014,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Museums",2015,1,0,0,0,0,1,0,0,0,0,70,0,0,0,0,70,0,0,0,0
10027,"Music publishers",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Music publishers",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Musical groups and artists",2005,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10027,"Musical groups and artists",2006,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10027,"Musical groups and artists",2007,4,3,0,1,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0
10027,"Musical groups and artists",2008,3,0,1,2,0,0,0,0,0,0,37,0,7,30,0,0,0,0,0,0
10027,"Musical groups and artists",2009,4,2,1,1,0,0,0,0,0,0,26,4,7,15,0,0,0,0,0,0
10027,"Musical groups and artists",2010,4,2,1,0,1,0,0,0,0,0,41,4,7,0,30,0,0,0,0,0
10027,"Musical groups and artists",2011,3,1,1,0,1,0,0,0,0,0,39,2,7,0,30,0,0,0,0,0
10027,"Musical groups and artists",2012,5,2,1,0,1,1,0,0,0,0,111,4,7,0,30,70,0,0,0,0
10027,"Musical groups and artists",2013,5,3,0,1,1,0,0,0,0,0,51,6,0,15,30,0,0,0,0,0
10027,"Musical groups and artists",2014,5,3,0,1,0,1,0,0,0,0,91,6,0,15,0,70,0,0,0,0
10027,"Musical groups and artists",2015,5,3,1,0,0,1,0,0,0,0,83,6,7,0,0,70,0,0,0,0
10027,"Record production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Record production",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10027,"Sound recording studios",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2012,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10027,"Theater companies and dinner theaters",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Dance companies",2012,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10028,"Dance companies",2013,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10028,"Dance companies",2014,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10028,"Dance companies",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Fine arts schools",2005,4,1,1,2,0,0,0,0,0,0,39,2,7,30,0,0,0,0,0,0
10028,"Fine arts schools",2006,4,1,1,2,0,0,0,0,0,0,39,2,7,30,0,0,0,0,0,0
10028,"Fine arts schools",2007,3,0,2,1,0,0,0,0,0,0,29,0,14,15,0,0,0,0,0,0
10028,"Fine arts schools",2008,3,0,3,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0
10028,"Fine arts schools",2009,3,0,3,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0
10028,"Fine arts schools",2010,3,0,3,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0
10028,"Fine arts schools",2011,3,0,1,2,0,0,0,0,0,0,37,0,7,30,0,0,0,0,0,0
10028,"Fine arts schools",2012,2,0,1,1,0,0,0,0,0,0,22,0,7,15,0,0,0,0,0,0
10028,"Fine arts schools",2013,3,1,0,1,0,0,1,0,0,0,187,2,0,15,0,0,170,0,0,0
10028,"Fine arts schools",2014,3,1,0,1,0,0,1,0,0,0,187,2,0,15,0,0,170,0,0,0
10028,"Fine arts schools",2015,3,1,0,1,0,0,1,0,0,0,187,2,0,15,0,0,170,0,0,0
10028,"Independent artists, writers, and performers",2005,19,19,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2006,16,16,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2007,14,14,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2008,14,13,1,0,0,0,0,0,0,0,33,26,7,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2009,17,17,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2010,17,17,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2011,17,17,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2012,15,15,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2013,13,13,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2014,14,14,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0
10028,"Independent artists, writers, and performers",2015,10,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Integrated record production/distribution",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video distribution",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Motion picture and video production",2005,11,10,0,1,0,0,0,0,0,0,35,20,0,15,0,0,0,0,0,0
10028,"Motion picture and video production",2006,12,11,0,1,0,0,0,0,0,0,37,22,0,15,0,0,0,0,0,0
10028,"Motion picture and video production",2007,11,10,0,1,0,0,0,0,0,0,35,20,0,15,0,0,0,0,0,0
10028,"Motion picture and video production",2008,11,9,1,1,0,0,0,0,0,0,40,18,7,15,0,0,0,0,0,0
10028,"Motion picture and video production",2009,12,10,0,2,0,0,0,0,0,0,50,20,0,30,0,0,0,0,0,0
10028,"Motion picture and video production",2010,7,6,0,1,0,0,0,0,0,0,27,12,0,15,0,0,0,0,0,0
10028,"Motion picture and video production",2011,9,8,1,0,0,0,0,0,0,0,23,16,7,0,0,0,0,0,0,0
10028,"Motion picture and video production",2012,10,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
10028,"Motion picture and video production",2013,13,13,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0
10028,"Motion picture and video production",2014,13,13,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0
10028,"Motion picture and video production",2015,11,11,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0
10028,"Museums",2005,6,3,0,0,2,0,0,0,0,1,1166,6,0,0,60,0,0,0,0,1100
10028,"Museums",2006,7,3,0,1,1,0,1,0,0,1,1321,6,0,15,30,0,170,0,0,1100
10028,"Museums",2007,6,3,0,0,2,0,0,0,0,1,1166,6,0,0,60,0,0,0,0,1100
10028,"Museums",2008,5,2,0,1,1,0,0,0,0,1,1149,4,0,15,30,0,0,0,0,1100
10028,"Museums",2009,5,1,0,2,1,0,0,0,0,1,1162,2,0,30,30,0,0,0,0,1100
10028,"Museums",2010,4,1,0,0,2,0,0,0,0,1,1162,2,0,0,60,0,0,0,0,1100
10028,"Museums",2011,4,1,0,0,2,0,0,0,0,1,1162,2,0,0,60,0,0,0,0,1100
10028,"Museums",2012,4,1,0,0,2,0,0,0,0,1,1162,2,0,0,60,0,0,0,0,1100
10028,"Museums",2013,4,1,0,0,2,0,0,0,0,1,1162,2,0,0,60,0,0,0,0,1100
10028,"Museums",2014,5,2,0,0,1,1,0,0,0,1,1204,4,0,0,30,70,0,0,0,1100
10028,"Museums",2015,5,2,0,0,2,0,0,0,0,1,1164,4,0,0,60,0,0,0,0,1100
10028,"Music publishers",2005,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10028,"Music publishers",2006,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10028,"Music publishers",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Music publishers",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Music publishers",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Music publishers",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Music publishers",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2005,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2007,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10028,"Musical groups and artists",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Musical groups and artists",2011,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10028,"Record production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Record production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Record production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Record production",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Record production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Sound recording studios",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2005,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10028,"Theater companies and dinner theaters",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10028,"Theater companies and dinner theaters",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10029,"Fine arts schools",2005,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10029,"Fine arts schools",2006,3,2,0,1,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
10029,"Fine arts schools",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10029,"Fine arts schools",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10029,"Fine arts schools",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10029,"Fine arts schools",2011,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10029,"Fine arts schools",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10029,"Fine arts schools",2013,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10029,"Fine arts schools",2014,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10029,"Fine arts schools",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2005,4,3,0,0,0,0,1,0,0,0,176,6,0,0,0,0,170,0,0,0
10029,"Independent artists, writers, and performers",2006,6,4,0,1,0,0,1,0,0,0,193,8,0,15,0,0,170,0,0,0
10029,"Independent artists, writers, and performers",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2008,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2010,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2011,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2012,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2013,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2014,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10029,"Independent artists, writers, and performers",2015,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10029,"Motion picture and video production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
